,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
5244,امسال سال پر برکتیه خداروشکر اول ننم کلی برام وسیله خرید بعد بابام واسم هدست گیمینگ خرید بعد بابای دوست دخترم پونصد زد به کارتم بعد اصلا یه وضعیت خوبیه میدونی [FACE_WITH_TEARS_OF_],1,1,0,1,0,1
5676,دلم برای تهران پیاده روی تو بلوار کشاورز تنگ شده،یه روزهایی با همسرم که البته اون موقع دوستم بود از بنیاد نیشابور تا میدون رو همیشه پیاده می رفتیم .,1,1,0,1,0,1
1069,یه سوال جدی: قیافه چه قدر تو انتخاب همسر براتون اهمیت داره؟؟ منشن پلیز,-1,1,2,0,3,1
6259,"حتی این جمله مزخرف که""عشق اول یه چیز دیگست"" [NEUTRAL_] اولین دوست پسرم باباش سپاهی بود و خودشم ازین عشق رایفی پورها هروقت یادم میوفته دوس دارم خودمو بکشم از خجالت شما هم به روم نیارید بیشتر خجالت نکشم[NEUTRAL_][BEAMING_FACE_WITH_SMILING_] ",0,1,1,1,1,1
8543,مانند یک حیوان چارپا ب همسر اینده شما حسودی میکنم جناب [FACE_HOLDING_BACK_][FACE_HOLDING_BACK_][MELTING_]   • • •,-1,1,0,0,3,1
5494,بحث تنهایی سفر رفتن نیستا ولی اگر پارتنر من این کارو کرده بود که بی خبر بره، وقتی برمیگشت حسابش با کرام الکاتبین بود :) تو خیلی ماهی اصلا بابا,1,1,1,1,2,1
9635,داشتم فکر میکردم شوهر نازنین زاغری خودش رو توی این  سال به اب و اتش زد، انواع روش ها و اعتصاب غذا و .. رو از همان ابتدای دستگیری زنش شروع کرد و نامش قشنگ برند شد در دنیا. همزمان چند نفر نام و چهره همسر انوشه اشوری رو شنیده/دیده بودیم؟! با اینکه خانواده اش تلاش زیادی کردن براش…,-1,1,0,0,3,1
398,: پارتنرم : روز افتضاحی داشتم و هیچ چیز نمیتونه حالم بهتر کنه من :,1,1,1,1,1,1
1273,دستشویی رفتن که اشکالی نداره عزیزم مهم اینه که به چه نیتی بری دستشویی برای رضای خدا و شوهرت یا برای ریدن؟وگرنه اگه زن مرض نداشته باشه کارشو توی بطریم می تونه بکنه…,-1,0,3,0,3,0
4451,ترو امام زمان بیا دوست دخترم شو.  [LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_][LOUDLY_CRYING_],0,1,0,0,3,0
3002,شوهر تو بشم:)))),0,1,1,0,3,0
9768,مرد اونه که یبارم سر خواهر و مادر و همسرش داد نکشه! مرد اونه مایه امنیت ناموسش باشه نه ترس و لرزش! تو بگو مرد اونه که…,-1,1,0,0,3,1
10751,واای یاد یه چیزی افتادم [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] تو ماشین بودیم به دوست پسرم گفتم اون دختره رو نگا چه خوشگله یه میلی هم سرش تکون نخورد و گفت خب که چی باشه هم برای خودش خوشگله گفتم ایول امتحانو قبول شدی[THUMBS_] بعدش یکم رفتیم جلو گفت اوه پسره چه اندامی داره و من برگشتم نگا کردم ایناس که بده[PENSIVE_][FACE_WITH_TEARS_OF_],1,1,2,1,2,1
7274, [HOLLOW_RED_][BACKHAND_INDEX_POINTING_]رازی دیگر از نزدیکان شاشزاده! [RED_]فروغ افتخاری، مادرخانم رضا تشتک فرزند مهدی افتخاری و هما ارباب افتخاری که دختران و پسرانی هم دارند اما مهم ان اینجاست! [HOLLOW_RED_] نازی افتخاری عضو پایا خود را دختر دایی یاسمین اعتماد امینی یا پهلوی همسر شاشزاده در مصاحبه با صدای امریکا معرفی می کند!,-1,0,3,0,3,0
7878,ولی من اگه دوست دخترم رول نپیچه واسم همه چی کنسله,0,1,1,0,3,0
11941,اگه زنم نزاره عروسیم پرچم ریال ببرم چی [LOUDLY_CRYING_],0,0,3,0,3,0
12147,شیر دخترمان ،،،، دستگیر شد ،،،، فریادمان است ،،،، فریادش باشیم پارمیدا شهبازی : من ،،،، یک زنم ،،،، تا رگ ، گردنم ،،، پای عقایدم وایستاده ام ،،، اینو یادت باشه ،،،،،، تمام شد ،،،، دورانی که از شما ،،،، میترسیدیم ،،،،،، (ویدیوی دیروز ) پارمیدا شهبازی مهسا امینی,-1,0,3,0,3,0
3848,: به لطف دوستان گلم  تایی شدیم [YELLOW_] توییت هاتون رو بدین ریت بزنم براتون[OPEN_HANDS_LIGHT_SKIN_] فالو کنین بک هم میدم بهتون[SMILING_FACE_WITH_SMILING_][GREEN_],-1,0,3,0,3,0
12178,این جمعای زن و شوهری چرا اینجورین؟؟ تا  صبح داشتن همو دیس می کردن اونوقت  صبح بیدار شدن دوباره :| به خاطر سوسیس تخم مرغ نبود عمرا بیدار نمیشدم,-1,1,1,0,3,1
4248, ) یکی از خواص تو که نامش را نمیدانم شبها به خانه من می اید و به زور ، زن من را مورد ازار و اذیت و تجاوز قرار میدهد. شاه گفت : هرگاه امد ، مرا خبر کن و ان مرد را به نگهبان قصر معرفی کرد و گفت : هر زمان این مرد ، مرا خواست به من برسانیدش حتی اگر در نماز باشم. شب بعد ؛,1,1,2,1,2,1
10359,تنها ساعاتی پس از افاضات روحانی، خبر امد دولت رییسی رییس گروه اسیا و اقیانوسیه سازمان بین المللی کار شد! یکی به شیخ حسن بگوید ادم عاقل میان دستاوردهای رگباریِ یک رییس جمهور موفق دست به تخریب نمیزند. ان هم وقتی خراسانی های دولت زن و شوهری امریکا و نوچه هایش را درو میکنند :),-1,0,3,0,3,0
11538,از زیباترین و عاشقانه ترین دست نوشته هایی که خواندم نوشته ی مریدالبرغوثی شاعر فلسطینی برای همسرش بود: «در تابستان سال   یک خانواده شدیم و خنده ی او خانه ام شد.»  :  [WHITE_],-1,1,0,0,3,1
12726,اقایون تا وقتی به این صحنه ها عادت نکردین توی رابطه نرید ،پارتنر نگیرید ،ازدواج نکنید [SMILING_FACE_WITH_SMILING_] خانوما عیب نداره،عادیه،بخاطرش خجالت نکشید[RED_],-1,1,2,0,3,1
6110,حقیقتا همسرم اگر رقص بلد نباشه افسرده میشم… [BROKEN_] هرچند خودم بلد نیستم[FACE_WITH_TEARS_OF_],0,1,1,0,3,0
7182,دیگه ببین به امام حسین ع ، قربون شون برم ، فیوز & ترموستات & موتووووووووور و مغزم سوووووووووووووووووخت انقد حرف شنیدم از شنبه تا الان تو خونه ی مادر شوهر [EXPRESSIONLESS_][FEARFUL_][FACE_SCREAMING_IN_][EXPLODING_][EXPLODING_][EXPLODING_][EXPLODING_][][FACE_WITHOUT_][GRINNING_FACE_WITH_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_][ROLLING_ON_THE_FLOOR_] اللان حکم جانبازهای   % دارم[THINKING_][VICTORY_][NERD_] ,1,1,2,1,2,1
5667,ینی من وقتی شوهر کردم قراره هر روز غذا درست کنم و قراره هر روز با پیاز خورد کردن بشینم گریه کنم؟!؟ چ کاریه خب خونه بابام سالی دو سه بار ب خاطر پیاز خورد کردن گریه میکنم ،کافیه,-1,1,1,0,3,0
1436,به یاری حق تعالی که امسال کنسرت حاج اقا کنسل نمیشه بزنم به تخته!,-1,0,3,0,3,0
1017,میای زن من شی [DROOLING_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_] والا منم ماکارونی بلدم ولی اینجوری نمیشه چیکار میکنی فوت و فنتو بگو[FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],0,1,0,0,3,0
6434,بعضی از دختر ها هستن که از هر پسری قصد شوهر دراوردن رو دارند. خیلی مراقب اینا باشید. به پوست خیاری تو رفاقت شما رو فروخته و میزارن کنار.,-1,1,1,0,3,0
1480,سربازی اجباری تجاوز به همه شیون زندگی یه مرد توی ایرانه؛ نه تنها مقدس نیست بلکه ظلم اشکاره و هر کسی امر و عامل و مدافع اونه توی این تجاوز شریکه و من به سهم خودم حلال نمیکنم و راضی نخواهم شد؛ حق من به عنوان حق الناس گردن همه اونهاست. این از سهم من…,-1,0,3,0,3,0
2201,وای این ینی در اینده قراره تو خیابونای تهران قدم بزنم شاید قراره شوهرم تهرانی باشه یا دانشگاهم تهران باشه [LOUDLY_CRYING_],0,1,0,0,3,0
7208,دیگه به کرونا فکر نمیکردم و منتظر برداشته شدن باقی محدودیت ها بودم که علایم یکی یکی پدیدار شدن و تستم مثبت شد. هفت روز زندانی بودم و روی تخت زندگی کردم. از پارتنرم، گروه انلاین دوستام و سریال بروکلین ناین-ناین برای سرگرم کردنم مچکرم. تستم امروز منفی شد.,1,1,0,1,0,1
6550,چند نفر از شما خانوما حاضرن با همچین فردی ازدواج کنه؟ فکر کنید برید خونه پدر مادرتون و شوهرتون جوراباشو در بیاره,-1,1,1,0,3,1
9458,تو حاضری واسه زنت اینکارو کنی ؟,-1,1,2,0,3,1
1043,گگگگگ چیه روت نمیشه بگی شوهرم مردعنکبوتیه!,-1,1,2,0,3,1
10634,حمله تیراندازی به شوهرم که توسط تروریست های منفور و خونخوار انجام شد، هولناک و تکان دهنده است. در غم خانواده ها و دوستان مقتول شریک هستیم و با تمام مردم اسراییل برای ارامش مجروحان دعا می کنیم. همه ما در ادامه فعالیت های میدانی نیروهای امنیتی را تقویت می کنیم.,-1,0,3,0,3,0
8143,وا عشقم ناراحتی ندارن حتما وارد رابطه شده بود پارتنر جونت دوست نداشت با دختر دوست باشه الانم کات کرده دیگه [SMILING_][CLOWN_],-1,1,1,0,3,1
5506,ما یکی از اشناهامون اینجوری بود.میرفت حموم  زنونه همسرِ پسراشو  از این طریق پیدا میکرد.نقل از مامان بزرگم.مامان بزرگم همیشه میگه ایم زنه عقل درست و حسابی نداره [GRIMACING_][FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],-1,1,2,0,3,1
11804,اگه شوهرم قمه زن باشه چی؟,-1,0,3,0,3,0
3132,من مسلمونم دانیال جان لب به این چیزا نمی زنم.,-1,0,3,0,3,0
7553,کسکش تا عمه ی خوار شوهر دوست پسر اکس اکس ملتم فالو میکنه,-1,0,3,0,3,0
3192,اینکه میگن انتخابِ همسر سخت ترین کار زندگیته همش الکیه کار سخت اونه که ظرف شیرینی رو گرفتن جلوت و تو فقط   ثانیه فرصت داری خوشمزه ترینشونو انتخاب کنی,-1,0,3,0,3,0
