,Record_text,InRelationship,General_comment_binary,General_comment,Specific_comment_binary,Specific_comment,Relevance
738,این بچه و ببین همسرم ، چند بار توییت زده  [GRINNING_FACE_WITH_SMILING_] ,1,1,2,1,2,1
739,شوهرم مرده خیلی تنهام,0,1,1,1,1,1
740,امروز تو ایج رقیق شدم از این همه محبت فامیل همسر، خیلی قشنگ بود,1,1,0,1,0,1
741,منم یه سری داشتم با پارتنرم تو خیابون قدم میزدم تایم تعطیل شدن مدرسه ها بود چنتا دختر از جلوم رد شدن یهو یکیشون گفت واییی چقد خوشگلی [][][][] واقعا خوشم میاد دخترا ازم تعریف میکنن مخصوصا اگه دخترای     ساله باشن,1,1,2,1,2,1
742,…یک نفر پیراهنش را دارد جر می دهد و عربده میکشد و فحش خار و مادر می دهد. عده ای به جان هم افتادند. دست همسرم را گرفتم و به کناری رفتم. جو متشنج شد و در این میان عده ای محافظ های مالایی را هل دادند تا به داخل بروند. محافظ ها هم با شوکر  برقی و باتوم افتادند به جان مردم و د بزن…,1,1,2,1,2,1
743,اقا تو روابطتون حرف بزنید! دهنتونو بازکنید راجب هرچی که خوشحال یا ناراحتتون میکنه حرف بزنید! شاید مث من از سو تفاهم در بیاید! من وقتی همسرم خوابه میخوام خونه رو ترک کنم میرم رو سرش اروم بهش میگم دارم میرم بیرون صبحونشو براش گذاشتم رو میز دوتا ماچ از چونش میکنم،پتوشو مرتب میکنم,1,1,0,1,0,1
744,مایل به چند همسری هستم.,1,1,2,1,2,1
745,از خوشبختی هام اینه شوهرم علاقه ای به گوجه نداره و گوجه کبابی های غذای اون به من میرسه [BEAMING_FACE_WITH_SMILING_][GRINNING_FACE_WITH_],1,1,0,1,0,1
746,یه زمانی با هم توی یه مهدکودک هم کلاس و هم بازی بودیم بعد   سال اومده همسرم شده پ ن : عکس ها مربوط به   سالگی(مهد باغ سبز) و   سالگی ماست. (: باهم تا خدا,1,1,0,1,0,1
747,انتشارات تیمورزاده این کتاب را منتشر کرده و تاکنون حدود   نسخه از ان به فروش رفته است. از همسر عزیزم و تمام اساتید و دوستان بزرگواری که در این کار به بنده کمک های فراوانی کردند، عمیقا متشکرم.,1,1,0,1,0,1
748,چی می گی مرد؟ :))) می گم راضی باش ازم که استوری شوهرمو نمی ذارم.,1,1,2,1,2,1
749,سیگار دیگه جواب نمی ده، عصبانی می شم به زیدم فکر می کنم و اروم می شم.,1,1,0,1,0,1
750,اصلاحات چیست؟ قبل از اصلاحات وقتی با شوهرم توی خیابون راه میرفتم باید شناسنامه همراه ما بود تا ثابت میکردیم زن و شوهر هستیم اصلاحات اومد و این معضل جامعه از بین رفت,1,1,0,1,0,1
751,  سال دویدم تا تونستم طلاق بگیرم چون همسر سابق حاضر به طلاق نبود. نتونستم برای ارایه مقاله ام برم چون همسر وقت اجازه نداد پاسپورت بگیرم.   ساعت در هفته بچه ام رو می بینم چون همسر سابقم بیشتر اجازه نمی ده. نمی تونم با بچه ام سفر برم چون حضانتش با من نیست و پدرش اجازه نمی ده.,0,1,1,1,1,1
752,منم بابام میگفت پگاه مثه مرده اصلا اهل این حرفا نیس، یهو اومدم گفتم من میخوام با دوست پسرم ازدواج کنم [ROLLING_ON_THE_FLOOR_] ,1,1,0,1,0,1
753,تا قبل همسرم نه,1,1,2,1,2,1
754,دوست پسرم پولدار نیست یعنی یه موتورم نداره !ولی ما خیلی خوشیم با هم [NEUTRAL_][HAND_WITH_FINGERS_SPLAYED_LIGHT_SKIN_],1,1,0,1,0,1
755,اگر دوستان ناراحت نمیشن، من به همسرم بگم لباسشویی رو روشن کنه [FACE_WITH_TEARS_OF_],1,1,2,1,2,1
756,به خاطر همچین لحن غیرحرفه ای من در بسیار جوانی ترجیح دادم خونریزی سقط و مشکلاتش رو تحمل کنم و برگردم خانه اما بستری نشوم. پزشک به وضوح خسته بود. نیمه شب بود و به من و همسر بهت زده ام که نیاز به اطلاعات در مورد اتفاق روی داده در بدن من داشتیم گفت .,1,1,2,1,2,1
757,: دست پختشو که خوردم،از دوست دخترم تبدیل شد به زنم:))),1,1,0,1,0,1
758,یه سری عکس دست همسر سابق از بابای مرحومم و جوونی های خودم داشتم اومد بهم بده بهم گفت چاق شدی گفتم تو رو نمیبینم غصه نمیخورم چاق شدم [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],0,1,2,1,2,1
759,یه شیطون هست هر وقت میخوام ورزش کنم میاد میگه بدبخت میوفتی میمیری ، چرا ورزش میکنی ،زنت که همیطوری عاشقته بشین بتمرگ .,1,1,0,1,0,1
760,میدونی جالب چیه . بعد یه سال فهمیدم دو تا دوس پسر دیگه داره . یکم بعدم فهمیدم شوهر داره  [NEUTRAL_][NEUTRAL_][NEUTRAL_]هنوز فک میکنم تنم میلرزه [FACE_WITH_TEARS_OF_],0,1,1,1,1,1
761,من دوتا پا دارم دوتا چشم بعد باید سه تا پدال و دوتا اینه و جلو رو بپام، خب یاد گرفتن کنسله، شوهرم رانندگی میکنه,1,1,0,1,0,1
762,بعد از دیدن کلی ادم و از صبح بیرون بودن و شلوغی و سر و صدا، میام خونه، نورای خوشگل اتاقو روشن میکنم، گربه م میخوابه بغلم، یه اهنگ چیل میذارم، چاییمو میخورم و با دوست دخترم لاس میزنم. اخیش.,1,1,0,1,0,1
763,روزی که ازدواج کردم از این شرایط فقط همسرم طلبه نبودن,1,1,2,1,2,1
764,راهیان نور تجربه فوق العاده ای بود. معنویت خاص و عجیبی داشت،از طرفی فان و شوخی هم به اندازه کافی بود. بچه های کاروان ما هم خیلی مشتی بودند. فرصتی هم پیش اومد در سفر شخصیت خودم رو محک بزنم.اخر سفر شرط شرفیاب شدن مجدد، تاهل و همراهی حاج خانم قرار داده شد :),0,1,0,1,0,1
765,چرا واقعا پسرا انقدر بی تربیت شدن؟ چرا؟ نمیگید ابروی ما میره؟ این همسر یه کلمه گفت باز من نمیدونستم یعنی چی، رفتم جلو بابام گفتم از صبح جواب من و یه کلمه بیشتر نمیده، اه,1,1,1,1,1,1
766,واکنش های منفی که در ابتدایی صحبت همسر نشان میدیم او رو سر لج کردن میاره و هرگز با اصلاح و رد پیشنهادش توسط ما موافقت نمیکنه سیف,1,1,1,1,1,1
767,دنگ کافه شو که داد ، از دوست دخترم تبدیل شد به زنم :)),1,1,0,1,0,1
768,من زیدم؟,1,1,2,1,2,1
769,دیگه مستقیم شوهر نه فعلا دوست پسر  [FACE_WITH_TEARS_OF_][FACE_WITH_TEARS_OF_],1,1,0,1,0,1
770,شوهر من انقدر خسیسه که سر سفره هم بگه میخوری قطعا منظورش همونه,1,1,1,1,1,1
771,این ک مرد ی طرف این ک خودکشی کرد داره مغزم و ب فاک میده رسما همش جس این و دارم ک تقصیر من بوده میتونسم ی گهی بخورم و نخورده میتونسم بیشتر پیشش باشه حداقل باهاش قشنگ تر حرف بزنم بهش انرژی قشنگ بدم و اینا :),1,1,1,1,1,1
772,من دوست دارم بالارو نگاه کنم و دوست پسرم رو ببینم.,1,1,0,1,0,1
773,زنگ می زنم مهدی رو بیدار می کنم می گم من خوابم نمی بره.,1,1,2,1,2,1
774,:)))))) کرم داره مرد اصن:)))) اخه فک کن تو جمع بگی بده زنت ماساژ بده :))))))))))),1,1,1,1,1,1
775,چتات با زن من رو پخش نکن [FACE_WITH_STEAM_FROM_][ANGRY_][KITCHEN_][WATER_],1,1,0,1,0,1
776,به این میگن هفت سین… صفر تا صدش رو خانمم درست کرده خودش مزین به عکس سردار عزیزمان [BROKEN_][BROKEN_],1,1,0,1,0,1
777,سه سال پیش هم پدرم فوت شد و پارتنرم هرکاری میکرد که من حالم خوب شه و کمتر اذیت شم,1,1,0,1,0,1
778,پارتنرم همش نگرانه که من یه وقت بهش خیانت نکنم. امروز رفتم بهش گفتم دیوونه اخه سگ با من دوست میشه که تو نگرانی؟نمیدونم چرا ناراحت شد…,1,1,1,1,1,1
779,هویییی سامانه با زن من حرف نزن بی تربیت حتما باید صگ شم پاچتو بگیرم,1,1,0,1,0,1
780,همسرم پا به پای من کار خونه رو هم انجام میده خدا رو شکر. اما این خوب نیست که یک زن تمام عمر رو خونه بشینه و کار فرسایشی خانه داری رو انجام بده و تو جامعه نباشه، رشد نکنه، برای خودش استقلال مالی نداشته باشه و پیشرفت خودش رو فدا کنه. اخر سر هم فکر کنه به اقتصاد خونه کمک میکنه!,1,1,1,1,0,1
781,از زیبایی های همسرممممم [NAZAR_][RED_],1,1,0,1,0,1
782,غذای اسیایی مورد علاقم؟ دوست دخترم.,1,1,0,1,0,1
783,بابا دیر گفتی من خودم شوهر کردم رفتم [FACE_WITH_TEARS_OF_][PERSON_FACEPALMING_LIGHT_SKIN_],1,1,1,1,1,1
784,نیازمند تاییدم من ندید میگیرم همسرم بهم میگه پسرم [PLEADING_]  کالا دخترا رو کسی که دوسش دارن حس مادرانه میگیرن,1,1,0,1,0,1
785,امتیاز فوت کردن دعا تو صورت پارتنر و از دست ندین,1,1,2,1,2,1
786,پارتنرم بهم گفت خیلی با مرام وفاداری گنگت بالاست [SLIGHTLY_SMILING_] ولی خودش ولم کرد[SLIGHTLY_SMILING_],0,1,1,1,1,1
787, / تایی بچه داشتم با یه شوهر لشه داعم الخمر بیکار ک دستش تو جیب پدر پدرسگشه [FACE_WITHOUT_],0,1,1,1,1,1
788,: بعد از گفتن این واقعه به مامانم ،مامان گفت ببینم عرضه داری شوهر نخواستم،دوست پسر بگیری اصلا  [FACE_WITH_TEARS_OF_][BROKEN_] ,0,1,1,1,1,1
789,حاجی واسه منم رفتن ناشناس دوست دخترم گفتن لاشیه مارو کرده ول کرده [FACE_WITH_TEARS_OF_][BROKEN_],1,1,1,1,1,1
790,میدونین چی بهم میگه: میگه ک تو زن منی من در برابر هیولاها میخوام ازت مواظبت کنم ن اینکه خودم برات هیولا بشم…,1,1,0,1,0,1
791,از فکر اینکه دوست پسرم نزاره لباساشو بپوشم خوابم نمیبرهههه [WEARY_],1,1,1,1,1,1
792,این دومین باریه که بخاطر این مرد انقد گریه میکنم که حالت التهوع میگیرم و بخاطر گریه نمیتونم حرف بزنم,1,1,1,1,1,1
793,از بنیاد شهید اومدن خونه مون با دفتر دستک ک فیلمبرداری کنن ک همسرجان از خاطرات جنگ بگه منم اجازه ندادم گفتم مشکل مم…,1,1,2,1,2,1
